id,ICO,COMPANY,HEADQUARTERS,DEGREE,FIRST_NAME,LAST_NAME,phone,location,street,city,country,postal_code
128,14377799,Yourjets Europe s.r.o.,Hlavní město Praha,PaedDr.,Harvey,Weiss,+420 353 360 611,Nové Město (Praha 1),Na příkopě,Karlovy Vary,Czechia,11000.0
129,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Narcisa,Prewitt,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
130,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Jacqueline,Scott,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
131,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Ann,Morgan,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
132,5436214,VTT royal s.r.o.,Hlavní město Praha,PaedDr.,Sharon,Britton,+420 353 360 611,Králíky,Dlouhá,Karlovy Vary,Czechia,56169.0
133,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Earl,Havlik,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
134,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Michael,Fry,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
135,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Shawn,Corbett,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
136,28789636,EVONA PLUS s.r.o.,Hlavní město Praha,PaedDr.,Dale,Stacey,+420 353 360 611,Chrudim III,Rooseveltova,Karlovy Vary,Czechia,53701.0
137,27978087,Karwo K.V. spol. s r.o.,Hlavní město Praha,PaedDr.,Charles,Colombo,+420 353 360 611,Karlovy Vary,Šumavská,Karlovy Vary,Czechia,36001.0
138,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Dolores,Little,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
139,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Cindy,Laditka,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
140,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Jason,Ward,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
141,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Clarence,Tucker,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
142,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Kyle,Chase,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
143,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Marie,Ruiz,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
144,25629409,BARO TRADE s.r.o.,Hlavní město Praha,PaedDr.,Luis,Lewis,+420 353 360 611,Holešovice (Praha 7),Osadní,Karlovy Vary,Czechia,17000.0
145,29290686,DOGGED s.r.o.,Hlavní město Praha,PaedDr.,Sarah,Copeland,+420 353 360 611,Mladcová,Mokrá IV,Karlovy Vary,Czechia,76001.0
146,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Ryan,Grube,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
147,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,John,Taylor,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
148,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Jacqueline,Byrd,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
149,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Shin,Wagner,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
150,24251500,F&Design s.r.o. v likvidaci,Hlavní město Praha,PaedDr.,Sonia,Murphy,+420 353 360 611,Nusle (Praha 4),U družstva Život,Karlovy Vary,Czechia,14000.0
151,17465621,AMBRA Development Five s.r.o.,Hlavní město Praha,PaedDr.,Sallie,Butler,+420 353 360 611,Hradčany (Praha 1),Gogolova,Karlovy Vary,Czechia,11800.0
152,28540638,"Společenství pro dům Kubíkova 1178/5, Praha 8",Hlavní město Praha,PaedDr.,Lavon,Billings,+420 353 360 611,Kobylisy,Kubíkova,Karlovy Vary,Czechia,18200.0
153,29218080,FORESTVLACH s.r.o.,Hlavní město Praha,PaedDr.,John,Herrera,+420 353 360 611,Žižkov (Praha 3),Olšanská,Karlovy Vary,Czechia,13000.0
154,27055647,"Tvrz Bernartice, o.s.",Hlavní město Praha,PaedDr.,Mary,Rickards,+420 353 360 611,Nusle (Praha 4),Čestmírova,Karlovy Vary,Czechia,14000.0
155,27002292,"JEJDA..., z.s.",Hlavní město Praha,PaedDr.,Sherry,Post,+420 353 360 611,Jihlava,S. K. Neumanna,Karlovy Vary,Czechia,58601.0
156,4896611,COMPLETWORK s.r.o.,Hlavní město Praha,PaedDr.,Elisabeth,Perez,+420 353 360 611,Žižkov (Praha 3),Jičínská,Karlovy Vary,Czechia,13000.0
157,27664317,ZOOM plus s.r.o.,Hlavní město Praha,PaedDr.,Crystal,Stewart,+420 353 360 611,Medlánky,Hudcova,Karlovy Vary,Czechia,61200.0
158,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Sheldon,Ryland,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
159,11806915,Malý kutil s.r.o.,Hlavní město Praha,PaedDr.,Carol,Powe,+420 353 360 611,Kobylisy,Nad Šutkou,Karlovy Vary,Czechia,18200.0
160,63482843,Zdraví s chutí s.r.o.,Hlavní město Praha,PaedDr.,Jocelyn,Ireland,+420 353 360 611,Stránice,Údolní,Karlovy Vary,Czechia,60200.0
161,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,David,Hardy,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
162,24778133,"EP Sport Holdings, a.s.",Hlavní město Praha,PaedDr.,Tomas,Hamrick,+420 353 360 611,Josefov,Pařížská,Karlovy Vary,Czechia,11000.0
163,7703805,ARAS STAR s.r.o.,Hlavní město Praha,PaedDr.,Michelle,Chandler,+420 353 360 611,Vinohrady (Praha 2),Blanická,Karlovy Vary,Czechia,12000.0
164,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Don,Cropley,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
165,15032043,Bellamy Consulting s.r.o.,Hlavní město Praha,PaedDr.,Marjorie,Jones,+420 353 360 611,Veleslavín,Křenova,Karlovy Vary,Czechia,16200.0
166,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Russel,Gendel,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
167,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Dorthy,Cruz,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
168,1732455,FRENDS s.r.o.,Hlavní město Praha,PaedDr.,Kathleen,Kirkland,+420 353 360 611,Černý Most,Bryksova,Karlovy Vary,Czechia,19800.0
169,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Manuel,Kane,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
170,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Crystal,Royster,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
171,4033060,Klepiš s.r.o.,Hlavní město Praha,PaedDr.,Jessica,Clyburn,+420 353 360 611,Žatec,třída Obránců míru,Karlovy Vary,Czechia,43801.0
172,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Patsy,Barnett,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
173,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Rena,Norman,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
174,26184338,"Karlín Group s.r.o. ""v likvidaci""",Hlavní město Praha,PaedDr.,Jeremy,Porter,+420 353 360 611,Karlín,Pobřežní,Karlovy Vary,Czechia,18600.0
175,29195799,S.M.A. BASE s.r.o. v likvidaci,Hlavní město Praha,PaedDr.,Helen,Parker,+420 353 360 611,Zábrdovice (Brno-střed),Příkop,Karlovy Vary,Czechia,60200.0
176,6998101,Web Parts s.r.o.,Hlavní město Praha,PaedDr.,Diane,Trueman,+420 353 360 611,Nový Hradec Králové,Mrštíkova,Karlovy Vary,Czechia,50009.0
177,14226235,Říčanská s.r.o.,Hlavní město Praha,PaedDr.,Greg,Surita,+420 353 360 611,Říčany,Arbesova,Karlovy Vary,Czechia,25101.0
178,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Richard,Myles,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
179,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Thelma,Dunn,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
180,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Cherrie,Smith,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
181,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Emmanuel,Curry,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
182,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Merrill,Moore,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
183,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Betty,Chung,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
184,9688129,Oleška s.r.o.,Hlavní město Praha,PaedDr.,Kimberly,Armstrong,+420 353 360 611,Vrchlabí,Rolnická,Karlovy Vary,Czechia,54301.0
185,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Logan,Woodruff,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
186,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Van,Chalmers,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
187,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Terrance,Reynolds,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
188,3420850,Já a Já s.r.o.,Hlavní město Praha,PaedDr.,Richard,King,+420 353 360 611,Staré Brno,Křížová,Karlovy Vary,Czechia,60300.0
189,4690630,"Asociace autorizovaných dealerů BMW v ČR, z.s.",Hlavní město Praha,PaedDr.,Monique,Surina,+420 353 360 611,Minkovice,K Olympii,Karlovy Vary,Czechia,46312.0
190,28789130,"MECOPTERA, s.r.o.",Hlavní město Praha,PaedDr.,Jean,Wood,+420 353 360 611,Libeň (Praha 8),Františka Kadlece,Karlovy Vary,Czechia,18000.0
191,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Doris,Ramirez,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
192,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Lois,Donato,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
193,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Cheryl,Cowan,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
194,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Leah,Mann,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
195,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Maria,Trahan,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
196,60914351,AGROCENTRUM JIZERAN a.s.,Hlavní město Praha,PaedDr.,Jesus,Ragsdale,+420 353 360 611,Semily,Komenského náměstí,Karlovy Vary,Czechia,51301.0
197,14217538,Festan CZ s.r.o.,Hlavní město Praha,PaedDr.,Jeffrey,Lovette,+420 353 360 611,Nové Město (Praha 1),Příčná,Karlovy Vary,Czechia,11000.0
198,27172554,"ARCHER SHERIDAN, s.r.o.",Hlavní město Praha,PaedDr.,Ruth,Hooker,+420 353 360 611,Stodůlky (Praha 13),Bavorská,Karlovy Vary,Czechia,15500.0
199,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Frankie,Young,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
200,9978437,VERG s.r.o.,Hlavní město Praha,PaedDr.,Clayton,Hernandez,+420 353 360 611,Braník,Branická,Karlovy Vary,Czechia,14700.0
201,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Kathy,Garcia,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
202,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Bernice,Hurd,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
203,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Anna,Luallen,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
204,26845806,Společenství Mongolská 1467,Hlavní město Praha,PaedDr.,Michael,Ratliff,+420 353 360 611,Poruba,Mongolská,Karlovy Vary,Czechia,70800.0
205,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Ruth,Perez,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
206,24823945,Promo Partner s.r.o.,Hlavní město Praha,PaedDr.,Merle,Ramirez,+420 353 360 611,Libeň (Praha 8),Kašparovo náměstí,Karlovy Vary,Czechia,18000.0
207,9664394,KEGELOVIA s.r.o.,Hlavní město Praha,PaedDr.,William,Flynn,+420 353 360 611,Smíchov,Jindřicha Plachty,Karlovy Vary,Czechia,15000.0
208,14188945,CSCP Invest ORANGE s.r.o.,Hlavní město Praha,PaedDr.,Bertha,Camacho,+420 353 360 611,Nové Město (Praha 1),Na Florenci,Karlovy Vary,Czechia,11000.0
209,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Michael,Tufts,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
210,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,John,Jack,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
211,8326053,"Pro-B International Co. Ltd., spol. s r. o.",Hlavní město Praha,PaedDr.,Dustin,Wilson,+420 353 360 611,Vyšehrad,Vratislavova,Karlovy Vary,Czechia,12800.0
212,6322263,"Dongyue Wellness, s.r.o.",Hlavní město Praha,PaedDr.,Jerry,Mcdonald,+420 353 360 611,Nové Město (Praha 1),Těšnov,Karlovy Vary,Czechia,11000.0
213,49686542,"MART, spol.s.r.o.",Hlavní město Praha,PaedDr.,Brian,Lemaire,+420 353 360 611,Horní Počernice,Lhotská,Karlovy Vary,Czechia,19300.0
214,26028565,Elektro MM s.r.o.,Hlavní město Praha,PaedDr.,Susan,Garcia,+420 353 360 611,České Budějovice 3,Skuherského,Karlovy Vary,Czechia,37001.0
215,64616223,"EKON PRO, spol. s r.o. ""v likvidaci""",Hlavní město Praha,PaedDr.,Tyrone,Sanders,+420 353 360 611,Podlesí,Okrajová,Karlovy Vary,Czechia,73601.0
216,64831108,AXONA REALITY s.r.o.,Hlavní město Praha,PaedDr.,Alice,Manuel,+420 353 360 611,Nové Město (Praha 1),Vodičkova,Karlovy Vary,Czechia,11000.0
217,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Michael,Chambers,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
218,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Debra,Laughlin,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
219,17615640,"Steinhauser Group, s.r.o.",Hlavní město Praha,PaedDr.,Antwan,Butler,+420 353 360 611,Tišnov,Karasova,Karlovy Vary,Czechia,66601.0
220,26947889,PPV Invest s.r.o.,Hlavní město Praha,PaedDr.,Hilda,Cole,+420 353 360 611,Komín,Dělnická,Karlovy Vary,Czechia,62400.0
221,8217718,"Klubsoft, s.r.o.",Hlavní město Praha,PaedDr.,Mike,Jeffery,+420 353 360 611,Staré Brno,Nové sady,Karlovy Vary,Czechia,60200.0
222,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Joshua,Lapuerta,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
223,3918807,Registr Car s.r.o.,Hlavní město Praha,PaedDr.,Edward,Lawson,+420 353 360 611,Černovice,Olomoucká,Karlovy Vary,Czechia,62700.0
224,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,John,Rash,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
225,29215226,RAWAT consulting s.r.o.,Hlavní město Praha,PaedDr.,Janelle,Hamilton,+420 353 360 611,Chrlice,Kunešova,Karlovy Vary,Czechia,64300.0
226,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Flora,Eason,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
